tid,attribute,correct_val
853,Address2,
853,Address3,
853,City,hamilton
853,State,al
853,ZipCode,35570
853,CountyName,marion
853,PhoneNumber,2059216200
853,HospitalType,acute care hospitals
853,HospitalOwner,voluntary non-profit - private
853,EmergencyService,yes
853,Condition,heart attack
853,MeasureCode,ami-2
853,MeasureName,heart attack patients given aspirin at discharge
853,Score,67%
853,Sample,3 patients
853,Stateavg,al_ami-2
854,ProviderNumber,10044
854,HospitalName,marion regional medical center
854,Address1,1256 military street south
854,Address2,
854,Address3,
854,City,hamilton
854,State,al
854,ZipCode,35570
854,CountyName,marion
854,PhoneNumber,2059216200
854,HospitalType,acute care hospitals
854,HospitalOwner,voluntary non-profit - private
854,EmergencyService,yes
854,Condition,heart attack
854,MeasureCode,ami-3
854,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
854,Score,100%
854,Sample,1 patients
854,Stateavg,al_ami-3
855,ProviderNumber,10044
855,HospitalName,marion regional medical center
855,Address1,1256 military street south
855,Address2,
855,Address3,
855,City,hamilton
855,State,al
855,ZipCode,35570
855,CountyName,marion
855,PhoneNumber,2059216200
855,HospitalType,acute care hospitals
855,HospitalOwner,voluntary non-profit - private
855,EmergencyService,yes
855,Condition,heart attack
855,MeasureCode,ami-4
855,MeasureName,heart attack patients given smoking cessation advice/counseling
855,Score,
855,Sample,0 patients
855,Stateavg,al_ami-4
856,ProviderNumber,10044
856,HospitalName,marion regional medical center
856,Address1,1256 military street south
856,Address2,
856,Address3,
856,City,hamilton
856,State,al
856,ZipCode,35570
856,CountyName,marion
856,PhoneNumber,2059216200
856,HospitalType,acute care hospitals
856,HospitalOwner,voluntary non-profit - private
856,EmergencyService,yes
856,Condition,heart attack
856,MeasureCode,ami-5
856,MeasureName,heart attack patients given beta blocker at discharge
856,Score,33%
856,Sample,3 patients
856,Stateavg,al_ami-5
857,ProviderNumber,10044
857,HospitalName,marion regional medical center
857,Address1,1256 military street south
857,Address2,
857,Address3,
857,City,hamilton
857,State,al
857,ZipCode,35570
857,CountyName,marion
857,PhoneNumber,2059216200
857,HospitalType,acute care hospitals
857,HospitalOwner,voluntary non-profit - private
857,EmergencyService,yes
857,Condition,heart attack
857,MeasureCode,ami-7a
857,MeasureName,heart attack patients given fibrinolytic medication within 30 minutes of arrival
857,Score,
857,Sample,0 patients
857,Stateavg,al_ami-7a
858,ProviderNumber,10044
858,HospitalName,marion regional medical center
858,Address1,1256 military street south
858,Address2,
858,Address3,
858,City,hamilton
858,State,al
858,ZipCode,35570
858,CountyName,marion
858,PhoneNumber,2059216200
858,HospitalType,acute care hospitals
858,HospitalOwner,voluntary non-profit - private
858,EmergencyService,yes
858,Condition,heart attack
858,MeasureCode,ami-8a
858,MeasureName,heart attack patients given pci within 90 minutes of arrival
858,Score,
858,Sample,0 patients
858,Stateavg,al_ami-8a
859,ProviderNumber,10044
859,HospitalName,marion regional medical center
859,Address1,1256 military street south
859,Address2,
859,Address3,
859,City,hamilton
859,State,al
859,ZipCode,35570
859,CountyName,marion
859,PhoneNumber,2059216200
859,HospitalType,acute care hospitals
859,HospitalOwner,voluntary non-profit - private
859,EmergencyService,yes
859,Condition,heart failure
859,MeasureCode,hf-1
859,MeasureName,heart failure patients given discharge instructions
859,Score,74%
859,Sample,38 patients
859,Stateavg,al_hf-1
860,ProviderNumber,10044
860,HospitalName,marion regional medical center
860,Address1,1256 military street south
860,Address2,
860,Address3,
860,City,hamilton
860,State,al
860,ZipCode,35570
860,CountyName,marion
860,PhoneNumber,2059216200
860,HospitalType,acute care hospitals
860,HospitalOwner,voluntary non-profit - private
860,EmergencyService,yes
860,Condition,heart failure
860,MeasureCode,hf-2
860,MeasureName,heart failure patients given an evaluation of left ventricular systolic (lvs) function
860,Score,80%
860,Sample,46 patients
860,Stateavg,al_hf-2
861,ProviderNumber,10044
861,HospitalName,marion regional medical center
861,Address1,1256 military street south
861,Address2,
861,Address3,
861,City,hamilton
861,State,al
861,ZipCode,35570
861,CountyName,marion
861,PhoneNumber,2059216200
861,HospitalType,acute care hospitals
861,HospitalOwner,voluntary non-profit - private
861,EmergencyService,yes
861,Condition,heart failure
861,MeasureCode,hf-3
861,MeasureName,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
861,Score,78%
861,Sample,18 patients
861,Stateavg,al_hf-3
862,ProviderNumber,10044
862,HospitalName,marion regional medical center
862,Address1,1256 military street south
862,Address2,
862,Address3,
862,City,hamilton
862,State,al
862,ZipCode,35570
862,CountyName,marion
862,PhoneNumber,2059216200
862,HospitalType,acute care hospitals
862,HospitalOwner,voluntary non-profit - private
862,EmergencyService,yes
862,Condition,heart failure
862,MeasureCode,hf-4
862,MeasureName,heart failure patients given smoking cessation advice/counseling
862,Score,80%
862,Sample,10 patients
862,Stateavg,al_hf-4
863,ProviderNumber,10044
863,HospitalName,marion regional medical center
863,Address1,1256 military street south
863,Address2,
863,Address3,
863,City,hamilton
863,State,al
863,ZipCode,35570
863,CountyName,marion
863,PhoneNumber,2059216200
863,HospitalType,acute care hospitals
863,HospitalOwner,voluntary non-profit - private
863,EmergencyService,yes
863,Condition,pneumonia
863,MeasureCode,pn-2
863,MeasureName,pneumonia patients assessed and given pneumococcal vaccination
863,Score,96%
863,Sample,101 patients
863,Stateavg,al_pn-2
864,ProviderNumber,10044
864,HospitalName,marion regional medical center
864,Address1,1256 military street south
864,Address2,
864,Address3,
864,City,hamilton
864,State,al
864,ZipCode,35570
864,CountyName,marion
864,PhoneNumber,2059216200
864,HospitalType,acute care hospitals
864,HospitalOwner,voluntary non-profit - private
864,EmergencyService,yes
864,Condition,pneumonia
864,MeasureCode,pn-3b
864,MeasureName,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
864,Score,99%
864,Sample,78 patients
864,Stateavg,al_pn-3b
865,ProviderNumber,10044
865,HospitalName,marion regional medical center
865,Address1,1256 military street south
865,Address2,
865,Address3,
865,City,hamilton
865,State,al
865,ZipCode,35570
865,CountyName,marion
865,PhoneNumber,2059216200
865,HospitalType,acute care hospitals
865,HospitalOwner,voluntary non-profit - private
865,EmergencyService,yes
865,Condition,pneumonia
865,MeasureCode,pn-4
865,MeasureName,pneumonia patients given smoking cessation advice/counseling
865,Score,90%
865,Sample,42 patients
865,Stateavg,al_pn-4
866,ProviderNumber,10044
866,HospitalName,marion regional medical center
866,Address1,1256 military street south
866,Address2,
866,Address3,
866,City,hamilton
866,State,al
866,ZipCode,35570
866,CountyName,marion
866,PhoneNumber,2059216200
866,HospitalType,acute care hospitals
866,HospitalOwner,voluntary non-profit - private
866,EmergencyService,yes
866,Condition,pneumonia
866,MeasureCode,pn-5c
866,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
866,Score,98%
866,Sample,121 patients
866,Stateavg,al_pn-5c
867,ProviderNumber,10044
867,HospitalName,marion regional medical center
867,Address1,1256 military street south
867,Address2,
867,Address3,
867,City,hamilton
867,State,al
867,ZipCode,35570
867,CountyName,marion
867,PhoneNumber,2059216200
867,HospitalType,acute care hospitals
867,HospitalOwner,voluntary non-profit - private
867,EmergencyService,yes
867,Condition,pneumonia
867,MeasureCode,pn-6
867,MeasureName,pneumonia patients given the most appropriate initial antibiotic(s)
867,Score,76%
867,Sample,97 patients
867,Stateavg,al_pn-6
868,ProviderNumber,10044
868,HospitalName,marion regional medical center
868,Address1,1256 military street south
868,Address2,
868,Address3,
868,City,hamilton
868,State,al
868,ZipCode,35570
868,CountyName,marion
868,PhoneNumber,2059216200
868,HospitalType,acute care hospitals
868,HospitalOwner,voluntary non-profit - private
868,EmergencyService,yes
868,Condition,pneumonia
868,MeasureCode,pn-7
868,MeasureName,pneumonia patients assessed and given influenza vaccination
868,Score,91%
868,Sample,85 patients
868,Stateavg,al_pn-7
869,ProviderNumber,10044
869,HospitalName,marion regional medical center
869,Address1,1256 military street south
869,Address2,
869,Address3,
869,City,hamilton
869,State,al
869,ZipCode,35570
869,CountyName,marion
869,PhoneNumber,2059216200
869,HospitalType,acute care hospitals
869,HospitalOwner,voluntary non-profit - private
869,EmergencyService,yes
869,Condition,surgical infection prevention
869,MeasureCode,scip-card-2
869,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
869,Score,67%
869,Sample,3 patients
869,Stateavg,al_scip-card-2
870,ProviderNumber,10044
870,HospitalName,marion regional medical center
870,Address1,1256 military street south
870,Address2,
870,Address3,
870,City,hamilton
870,State,al
870,ZipCode,35570
870,CountyName,marion
870,PhoneNumber,2059216200
870,HospitalType,acute care hospitals
870,HospitalOwner,voluntary non-profit - private
870,EmergencyService,yes
870,Condition,surgical infection prevention
870,MeasureCode,scip-inf-1
870,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
870,Score,80%
870,Sample,15 patients
870,Stateavg,al_scip-inf-1
871,ProviderNumber,10044
871,HospitalName,marion regional medical center
871,Address1,1256 military street south
871,Address2,
871,Address3,
871,City,hamilton
871,State,al
871,ZipCode,35570
871,CountyName,marion
871,PhoneNumber,2059216200
871,HospitalType,acute care hospitals
871,HospitalOwner,voluntary non-profit - private
871,EmergencyService,yes
871,Condition,surgical infection prevention
871,MeasureCode,scip-inf-2
871,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
871,Score,87%
871,Sample,15 patients
871,Stateavg,al_scip-inf-2
872,ProviderNumber,10044
872,HospitalName,marion regional medical center
872,Address1,1256 military street south
872,Address2,
872,Address3,
872,City,hamilton
872,State,al
872,ZipCode,35570
872,CountyName,marion
872,PhoneNumber,2059216200
872,HospitalType,acute care hospitals
872,HospitalOwner,voluntary non-profit - private
872,EmergencyService,yes
872,Condition,surgical infection prevention
872,MeasureCode,scip-inf-3
872,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
872,Score,87%
872,Sample,15 patients
872,Stateavg,al_scip-inf-3
873,ProviderNumber,10044
873,HospitalName,marion regional medical center
873,Address1,1256 military street south
873,Address2,
873,Address3,
873,City,hamilton
873,State,al
873,ZipCode,35570
873,CountyName,marion
873,PhoneNumber,2059216200
873,HospitalType,acute care hospitals
873,HospitalOwner,voluntary non-profit - private
873,EmergencyService,yes
873,Condition,surgical infection prevention
873,MeasureCode,scip-inf-4
873,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
873,Score,
873,Sample,0 patients
873,Stateavg,al_scip-inf-4
874,ProviderNumber,10044
874,HospitalName,marion regional medical center
874,Address1,1256 military street south
874,Address2,
874,Address3,
874,City,hamilton
874,State,al
874,ZipCode,35570
874,CountyName,marion
874,PhoneNumber,2059216200
874,HospitalType,acute care hospitals
874,HospitalOwner,voluntary non-profit - private
874,EmergencyService,yes
874,Condition,surgical infection prevention
874,MeasureCode,scip-inf-6
874,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
874,Score,100%
874,Sample,19 patients
874,Stateavg,al_scip-inf-6
875,ProviderNumber,10044
875,HospitalName,marion regional medical center
875,Address1,1256 military street south
875,Address2,
875,Address3,
875,City,hamilton
875,State,al
875,ZipCode,35570
875,CountyName,marion
875,PhoneNumber,2059216200
875,HospitalType,acute care hospitals
875,HospitalOwner,voluntary non-profit - private
875,EmergencyService,yes
875,Condition,surgical infection prevention
875,MeasureCode,scip-vte-1
875,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
875,Score,100%
875,Sample,4 patients
875,Stateavg,al_scip-vte-1
876,ProviderNumber,10044
876,HospitalName,marion regional medical center
876,Address1,1256 military street south
876,Address2,
876,Address3,
876,City,hamilton
876,State,al
876,ZipCode,35570
876,CountyName,marion
876,PhoneNumber,2059216200
876,HospitalType,acute care hospitals
876,HospitalOwner,voluntary non-profit - private
876,EmergencyService,yes
876,Condition,surgical infection prevention
876,MeasureCode,scip-vte-2
876,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
876,Score,100%
876,Sample,4 patients
876,Stateavg,al_scip-vte-2
877,ProviderNumber,10045
877,HospitalName,fayette medical center
877,Address1,1653 temple avenue north
877,Address2,
877,Address3,
877,City,fayette
877,State,al
877,ZipCode,35555
877,CountyName,fayette
877,PhoneNumber,2059325966
877,HospitalType,acute care hospitals
877,HospitalOwner,voluntary non-profit - other
877,EmergencyService,yes
877,Condition,heart attack
877,MeasureCode,ami-1
877,MeasureName,heart attack patients given aspirin at arrival
877,Score,100%
877,Sample,18 patients
877,Stateavg,al_ami-1
878,ProviderNumber,10045
878,HospitalName,fayette medical center
878,Address1,1653 temple avenue north
878,Address2,
878,Address3,
878,City,fayette
878,State,al
878,ZipCode,35555
878,CountyName,fayette
878,PhoneNumber,2059325966
878,HospitalType,acute care hospitals
878,HospitalOwner,voluntary non-profit - other
878,EmergencyService,yes
878,Condition,heart attack
878,MeasureCode,ami-2
878,MeasureName,heart attack patients given aspirin at discharge
878,Score,100%
878,Sample,12 patients
878,Stateavg,al_ami-2
879,ProviderNumber,10045
879,HospitalName,fayette medical center
879,Address1,1653 temple avenue north
879,Address2,
879,Address3,
879,City,fayette
879,State,al
879,ZipCode,35555
879,CountyName,fayette
879,PhoneNumber,2059325966
879,HospitalType,acute care hospitals
879,HospitalOwner,voluntary non-profit - other
879,EmergencyService,yes
879,Condition,heart attack
879,MeasureCode,ami-3
879,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
879,Score,0%
879,Sample,1 patients
879,Stateavg,al_ami-3
880,ProviderNumber,10045
880,HospitalName,fayette medical center
880,Address1,1653 temple avenue north
880,Address2,
880,Address3,
880,City,fayette
880,State,al
880,ZipCode,35555
880,CountyName,fayette
880,PhoneNumber,2059325966
880,HospitalType,acute care hospitals
880,HospitalOwner,voluntary non-profit - other
880,EmergencyService,yes
880,Condition,heart attack
880,MeasureCode,ami-4
880,MeasureName,heart attack patients given smoking cessation advice/counseling
880,Score,100%
880,Sample,1 patients
880,Stateavg,al_ami-4
881,ProviderNumber,10045
881,HospitalName,fayette medical center
881,Address1,1653 temple avenue north
881,Address2,
881,Address3,
881,City,fayette
881,State,al
881,ZipCode,35555
881,CountyName,fayette
881,PhoneNumber,2059325966
881,HospitalType,acute care hospitals
881,HospitalOwner,voluntary non-profit - other
881,EmergencyService,yes
881,Condition,heart attack
881,MeasureCode,ami-5
881,MeasureName,heart attack patients given beta blocker at discharge
881,Score,82%
881,Sample,11 patients
881,Stateavg,al_ami-5
882,ProviderNumber,10045
882,HospitalName,fayette medical center
882,Address1,1653 temple avenue north
882,Address2,
882,Address3,
882,City,fayette
882,State,al
882,ZipCode,35555
882,CountyName,fayette
882,PhoneNumber,2059325966
882,HospitalType,acute care hospitals
882,HospitalOwner,voluntary non-profit - other
882,EmergencyService,yes
882,Condition,heart attack
882,MeasureCode,ami-7a
882,MeasureName,heart attack patients given fibrinolytic medication within 30 minutes of arrival
882,Score,
882,Sample,0 patients
882,Stateavg,al_ami-7a
883,ProviderNumber,10045
883,HospitalName,fayette medical center
883,Address1,1653 temple avenue north
883,Address2,
883,Address3,
883,City,fayette
883,State,al
883,ZipCode,35555
883,CountyName,fayette
883,PhoneNumber,2059325966
883,HospitalType,acute care hospitals
883,HospitalOwner,voluntary non-profit - other
883,EmergencyService,yes
883,Condition,heart attack
883,MeasureCode,ami-8a
883,MeasureName,heart attack patients given pci within 90 minutes of arrival
883,Score,
883,Sample,0 patients
883,Stateavg,al_ami-8a
884,ProviderNumber,10045
884,HospitalName,fayette medical center
884,Address1,1653 temple avenue north
884,Address2,
884,Address3,
884,City,fayette
884,State,al
884,ZipCode,35555
884,CountyName,fayette
884,PhoneNumber,2059325966
884,HospitalType,acute care hospitals
884,HospitalOwner,voluntary non-profit - other
884,EmergencyService,yes
884,Condition,heart failure
884,MeasureCode,hf-1
884,MeasureName,heart failure patients given discharge instructions
884,Score,87%
884,Sample,67 patients
884,Stateavg,al_hf-1
885,ProviderNumber,10045
885,HospitalName,fayette medical center
885,Address1,1653 temple avenue north
885,Address2,
885,Address3,
885,City,fayette
885,State,al
885,ZipCode,35555
885,CountyName,fayette
885,PhoneNumber,2059325966
885,HospitalType,acute care hospitals
885,HospitalOwner,voluntary non-profit - other
885,EmergencyService,yes
885,Condition,heart failure
885,MeasureCode,hf-2
885,MeasureName,heart failure patients given an evaluation of left ventricular systolic (lvs) function
885,Score,94%
885,Sample,85 patients
885,Stateavg,al_hf-2
886,ProviderNumber,10045
886,HospitalName,fayette medical center
886,Address1,1653 temple avenue north
886,Address2,
886,Address3,
886,City,fayette
886,State,al
886,ZipCode,35555
886,CountyName,fayette
886,PhoneNumber,2059325966
886,HospitalType,acute care hospitals
886,HospitalOwner,voluntary non-profit - other
886,EmergencyService,yes
886,Condition,heart failure
886,MeasureCode,hf-3
886,MeasureName,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
886,Score,89%
886,Sample,19 patients
886,Stateavg,al_hf-3
887,ProviderNumber,10045
887,HospitalName,fayette medical center
887,Address1,1653 temple avenue north
887,Address2,
887,Address3,
887,City,fayette
887,State,al
887,ZipCode,35555
887,CountyName,fayette
887,PhoneNumber,2059325966
887,HospitalType,acute care hospitals
887,HospitalOwner,voluntary non-profit - other
887,EmergencyService,yes
887,Condition,heart failure
887,MeasureCode,hf-4
887,MeasureName,heart failure patients given smoking cessation advice/counseling
887,Score,100%
887,Sample,16 patients
887,Stateavg,al_hf-4
888,ProviderNumber,10045
888,HospitalName,fayette medical center
888,Address1,1653 temple avenue north
888,Address2,
888,Address3,
888,City,fayette
888,State,al
888,ZipCode,35555
888,CountyName,fayette
888,PhoneNumber,2059325966
888,HospitalType,acute care hospitals
888,HospitalOwner,voluntary non-profit - other
888,EmergencyService,yes
888,Condition,pneumonia
888,MeasureCode,pn-2
888,MeasureName,pneumonia patients assessed and given pneumococcal vaccination
888,Score,85%
888,Sample,117 patients
888,Stateavg,al_pn-2
889,ProviderNumber,10045
889,HospitalName,fayette medical center
889,Address1,1653 temple avenue north
889,Address2,
889,Address3,
889,City,fayette
889,State,al
889,ZipCode,35555
889,CountyName,fayette
889,PhoneNumber,2059325966
889,HospitalType,acute care hospitals
889,HospitalOwner,voluntary non-profit - other
889,EmergencyService,yes
889,Condition,pneumonia
889,MeasureCode,pn-3b
889,MeasureName,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
889,Score,100%
889,Sample,41 patients
889,Stateavg,al_pn-3b
890,ProviderNumber,10045
890,HospitalName,fayette medical center
890,Address1,1653 temple avenue north
890,Address2,
890,Address3,
890,City,fayette
890,State,al
890,ZipCode,35555
890,CountyName,fayette
890,PhoneNumber,2059325966
890,HospitalType,acute care hospitals
890,HospitalOwner,voluntary non-profit - other
890,EmergencyService,yes
890,Condition,pneumonia
890,MeasureCode,pn-4
890,MeasureName,pneumonia patients given smoking cessation advice/counseling
890,Score,100%
890,Sample,34 patients
890,Stateavg,al_pn-4
891,ProviderNumber,10045
891,HospitalName,fayette medical center
891,Address1,1653 temple avenue north
891,Address2,
891,Address3,
891,City,fayette
891,State,al
891,ZipCode,35555
891,CountyName,fayette
891,PhoneNumber,2059325966
891,HospitalType,acute care hospitals
891,HospitalOwner,voluntary non-profit - other
891,EmergencyService,yes
891,Condition,pneumonia
891,MeasureCode,pn-5c
891,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
891,Score,97%
891,Sample,109 patients
891,Stateavg,al_pn-5c
892,ProviderNumber,10045
892,HospitalName,fayette medical center
892,Address1,1653 temple avenue north
892,Address2,
892,Address3,
892,City,fayette
892,State,al
892,ZipCode,35555
892,CountyName,fayette
892,PhoneNumber,2059325966
892,HospitalType,acute care hospitals
892,HospitalOwner,voluntary non-profit - other
892,EmergencyService,yes
892,Condition,pneumonia
892,MeasureCode,pn-6
892,MeasureName,pneumonia patients given the most appropriate initial antibiotic(s)
892,Score,87%
892,Sample,79 patients
892,Stateavg,al_pn-6
893,ProviderNumber,10045
893,HospitalName,fayette medical center
893,Address1,1653 temple avenue north
893,Address2,
893,Address3,
893,City,fayette
893,State,al
893,ZipCode,35555
893,CountyName,fayette
893,PhoneNumber,2059325966
893,HospitalType,acute care hospitals
893,HospitalOwner,voluntary non-profit - other
893,EmergencyService,yes
893,Condition,pneumonia
893,MeasureCode,pn-7
893,MeasureName,pneumonia patients assessed and given influenza vaccination
893,Score,87%
893,Sample,86 patients
893,Stateavg,al_pn-7
894,ProviderNumber,10045
894,HospitalName,fayette medical center
894,Address1,1653 temple avenue north
894,Address2,
894,Address3,
894,City,fayette
894,State,al
894,ZipCode,35555
894,CountyName,fayette
894,PhoneNumber,2059325966
894,HospitalType,acute care hospitals
894,HospitalOwner,voluntary non-profit - other
894,EmergencyService,yes
894,Condition,surgical infection prevention
894,MeasureCode,scip-card-2
894,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
894,Score,
894,Sample,0 patients
894,Stateavg,al_scip-card-2
895,ProviderNumber,10045
895,HospitalName,fayette medical center
895,Address1,1653 temple avenue north
895,Address2,
895,Address3,
895,City,fayette
895,State,al
895,ZipCode,35555
895,CountyName,fayette
895,PhoneNumber,2059325966
895,HospitalType,acute care hospitals
895,HospitalOwner,voluntary non-profit - other
895,EmergencyService,yes
895,Condition,surgical infection prevention
895,MeasureCode,scip-inf-1
895,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
895,Score,
895,Sample,0 patients
895,Stateavg,al_scip-inf-1
896,ProviderNumber,10045
896,HospitalName,fayette medical center
896,Address1,1653 temple avenue north
896,Address2,
896,Address3,
896,City,fayette
896,State,al
896,ZipCode,35555
896,CountyName,fayette
896,PhoneNumber,2059325966
896,HospitalType,acute care hospitals
896,HospitalOwner,voluntary non-profit - other
896,EmergencyService,yes
896,Condition,surgical infection prevention
896,MeasureCode,scip-inf-2
896,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
896,Score,
896,Sample,0 patients
896,Stateavg,al_scip-inf-2
897,ProviderNumber,10045
897,HospitalName,fayette medical center
897,Address1,1653 temple avenue north
897,Address2,
897,Address3,
897,City,fayette
897,State,al
897,ZipCode,35555
897,CountyName,fayette
897,PhoneNumber,2059325966
897,HospitalType,acute care hospitals
897,HospitalOwner,voluntary non-profit - other
897,EmergencyService,yes
897,Condition,surgical infection prevention
897,MeasureCode,scip-inf-3
897,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
897,Score,
897,Sample,0 patients
897,Stateavg,al_scip-inf-3
898,ProviderNumber,10045
898,HospitalName,fayette medical center
898,Address1,1653 temple avenue north
898,Address2,
898,Address3,
898,City,fayette
898,State,al
898,ZipCode,35555
898,CountyName,fayette
898,PhoneNumber,2059325966
898,HospitalType,acute care hospitals
898,HospitalOwner,voluntary non-profit - other
898,EmergencyService,yes
898,Condition,surgical infection prevention
898,MeasureCode,scip-inf-4
898,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
898,Score,
898,Sample,0 patients
898,Stateavg,al_scip-inf-4
899,ProviderNumber,10045
899,HospitalName,fayette medical center
899,Address1,1653 temple avenue north
899,Address2,
899,Address3,
899,City,fayette
899,State,al
899,ZipCode,35555
899,CountyName,fayette
899,PhoneNumber,2059325966
899,HospitalType,acute care hospitals
899,HospitalOwner,voluntary non-profit - other
899,EmergencyService,yes
899,Condition,surgical infection prevention
899,MeasureCode,scip-inf-6
899,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
899,Score,100%
899,Sample,7 patients
899,Stateavg,al_scip-inf-6
900,ProviderNumber,10045
900,HospitalName,fayette medical center
900,Address1,1653 temple avenue north
900,Address2,
900,Address3,
900,City,fayette
900,State,al
900,ZipCode,35555
900,CountyName,fayette
900,PhoneNumber,2059325966
900,HospitalType,acute care hospitals
900,HospitalOwner,voluntary non-profit - other
900,EmergencyService,yes
900,Condition,surgical infection prevention
900,MeasureCode,scip-vte-1
900,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
900,Score,100%
900,Sample,3 patients
900,Stateavg,al_scip-vte-1
901,ProviderNumber,10045
901,HospitalName,fayette medical center
901,Address1,1653 temple avenue north
901,Address2,
901,Address3,
901,City,fayette
901,State,al
901,ZipCode,35555
901,CountyName,fayette
901,PhoneNumber,2059325966
901,HospitalType,acute care hospitals
901,HospitalOwner,voluntary non-profit - other
901,EmergencyService,yes
901,Condition,surgical infection prevention
901,MeasureCode,scip-vte-2
901,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
901,Score,100%
901,Sample,3 patients
901,Stateavg,al_scip-vte-2
902,ProviderNumber,10046
902,HospitalName,riverview regional medical center
902,Address1,600 south third street
902,Address2,
902,Address3,
902,City,gadsden
902,State,al
902,ZipCode,35901
902,CountyName,etowah
902,PhoneNumber,2565435200
902,HospitalType,acute care hospitals
902,HospitalOwner,proprietary
902,EmergencyService,yes
902,Condition,children s asthma care
902,MeasureCode,cac-1
902,MeasureName,children who received reliever medication while hospitalized for asthma
902,Score,100%
902,Sample,4 patients
902,Stateavg,al_cac-1
903,ProviderNumber,10046
903,HospitalName,riverview regional medical center
903,Address1,600 south third street
903,Address2,
903,Address3,
903,City,gadsden
903,State,al
903,ZipCode,35901
903,CountyName,etowah
903,PhoneNumber,2565435200
903,HospitalType,acute care hospitals
903,HospitalOwner,proprietary
903,EmergencyService,yes
903,Condition,children s asthma care
903,MeasureCode,cac-2
903,MeasureName,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma
903,Score,100%
903,Sample,4 patients
903,Stateavg,al_cac-2
904,ProviderNumber,10046
904,HospitalName,riverview regional medical center
904,Address1,600 south third street
904,Address2,
904,Address3,
904,City,gadsden
904,State,al
904,ZipCode,35901
904,CountyName,etowah
904,PhoneNumber,2565435200
904,HospitalType,acute care hospitals
904,HospitalOwner,proprietary
904,EmergencyService,yes
904,Condition,children s asthma care
904,MeasureCode,cac-3
904,MeasureName,children and their caregivers who received a home management plan of care document while hospitalized for asthma
904,Score,100%
904,Sample,4 patients
904,Stateavg,al_cac-3
905,ProviderNumber,10046
905,HospitalName,riverview regional medical center
905,Address1,600 south third street
905,Address2,
905,Address3,
905,City,gadsden
905,State,al
905,ZipCode,35901
905,CountyName,etowah
905,PhoneNumber,2565435200
905,HospitalType,acute care hospitals
905,HospitalOwner,proprietary
905,EmergencyService,yes
905,Condition,heart attack
905,MeasureCode,ami-1
905,MeasureName,heart attack patients given aspirin at arrival
905,Score,100%
905,Sample,126 patients
905,Stateavg,al_ami-1
906,ProviderNumber,10046
906,HospitalName,riverview regional medical center
906,Address1,600 south third street
906,Address2,
906,Address3,
906,City,gadsden
906,State,al
906,ZipCode,35901
906,CountyName,etowah
906,PhoneNumber,2565435200
906,HospitalType,acute care hospitals
906,HospitalOwner,proprietary
906,EmergencyService,yes
906,Condition,heart attack
906,MeasureCode,ami-2
906,MeasureName,heart attack patients given aspirin at discharge
906,Score,100%
906,Sample,145 patients
906,Stateavg,al_ami-2
907,ProviderNumber,10046
907,HospitalName,riverview regional medical center
907,Address1,600 south third street
907,Address2,
907,Address3,
907,City,gadsden
907,State,al
907,ZipCode,35901
907,CountyName,etowah
907,PhoneNumber,2565435200
907,HospitalType,acute care hospitals
907,HospitalOwner,proprietary
907,EmergencyService,yes
907,Condition,heart attack
907,MeasureCode,ami-3
